,command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,HH,'H','L',LL,control_mode,control_scheme,pump,crc_rate,measurement,time,result
10321,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.96290493011475,1.15,b'0'
10322,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.95668697357178,1.25,b'0'
10323,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.95046806335449,1.11,b'0'
10324,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.94602680206299,1.17,b'0'
10325,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.94158554077148,1.24,b'0'
10326,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.93714427947998,1.16,b'0'
10327,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.93270301818848,1.17,b'0'
10328,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.92559623718262,1.16,b'0'
10329,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.91937828063965,1.06,b'0'
10330,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9919700622559,1.17,b'0'
10331,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9830856323242,1.13,b'0'
10332,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9688720703125,1.24,b'0'
10333,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9546585083008,1.04,b'0'
10334,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9404487609863,1.06,b'0'
10335,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9315643310547,1.16,b'0'
10336,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9209060668945,1.07,b'0'
10337,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.9066925048828,1.13,b'0'
10338,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8924789428711,1.0,b'0'
10339,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8800430297852,1.27,b'0'
10340,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.1161155700684,1.16,b'0'
10341,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.1267738342285,1.04,b'0'
10342,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.1161155700684,1.15,b'0'
10343,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.1054573059082,1.24,b'0'
10344,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0930213928223,1.17,b'0'
10345,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0788078308105,1.19,b'0'
10346,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0645942687988,1.27,b'0'
10347,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0521583557129,1.19,b'0'
10348,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0415000915527,1.21,b'0'
10349,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.0290641784668,1.17,b'0'
10350,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.73727893829346,1.05,b'0'
10351,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.73106098175049,1.19,b'0'
10352,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.72217845916748,1.1,b'0'
10353,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.71684837341309,1.01,b'0'
10354,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.70974254608154,1.08,b'0'
10355,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.70352458953857,1.22,b'0'
10356,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.69730663299561,1.3,b'0'
10357,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.68753528594971,1.28,b'0'
10358,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.6830940246582,1.15,b'0'
10359,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.67687606811523,1.27,b'0'
10360,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.65111541748047,1.11,b'0'
10361,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.64667415618896,1.1,b'0'
10362,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.63956737518311,1.25,b'0'
10363,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.63423824310303,1.29,b'0'
10364,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.62801933288574,1.09,b'0'
10365,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.62357807159424,1.19,b'0'
10366,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.6164722442627,1.19,b'0'
10367,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.6111421585083,1.04,b'0'
10368,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.73017311096191,1.0,b'0'
10369,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.75770950317383,1.03,b'0'
10370,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2411499023438,1.17,b'0'
10371,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2580299377441,1.21,b'0'
10372,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2544746398926,1.12,b'0'
10373,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3335342407227,1.13,b'0'
10374,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3512992858887,1.13,b'0'
10375,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3690643310547,1.07,b'0'
10376,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3735046386719,1.05,b'0'
10377,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4294662475586,1.25,b'0'
10378,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4383506774902,1.3,b'0'
10379,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4667778015137,1.13,b'0'
10380,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4587821960449,1.02,b'0'
10381,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4516754150391,1.02,b'0'
10382,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4445686340332,1.27,b'0'
10383,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4365730285645,1.13,b'0'
10384,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4321327209473,1.19,b'0'
10385,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4241371154785,1.05,b'0'
10386,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.416145324707,1.13,b'0'
10387,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4090385437012,1.21,b'0'
10388,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4037094116211,1.01,b'0'
10389,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3966026306152,1.06,b'0'
10390,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8960342407227,1.24,b'0'
10391,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8853721618652,1.27,b'0'
10392,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8747138977051,1.19,b'0'
10393,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8605003356934,1.25,b'0'
10394,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8480644226074,1.0,b'0'
10395,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8551712036133,1.04,b'0'
10396,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8445129394531,1.13,b'0'
10397,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8320770263672,1.06,b'0'
10398,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8160858154297,1.27,b'0'
10399,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.8072052001953,1.0,b'0'
10400,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7927780151367,1.22,b'0'
10401,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7821197509766,1.02,b'0'
10402,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7732353210449,1.03,b'0'
10403,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7572479248047,1.24,b'0'
10404,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7448120117188,1.17,b'0'
10405,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7359275817871,1.05,b'0'
10406,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7270431518555,1.15,b'0'
10407,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.7092781066895,1.01,b'0'
10408,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.6986198425293,1.24,b'0'
10409,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.6879615783691,1.11,b'0'
10410,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4374618530273,1.27,b'0'
10411,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4321327209473,1.01,b'0'
10412,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4259147644043,1.15,b'0'
10413,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4179191589355,1.22,b'0'
10414,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4117012023926,1.26,b'0'
10415,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.4045944213867,1.06,b'0'
10416,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3966026306152,1.05,b'0'
10417,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3903846740723,1.06,b'0'
10418,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3841667175293,1.17,b'0'
10419,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.3761711120605,1.28,b'0'
10420,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2482566833496,1.02,b'0'
10421,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2411499023438,1.14,b'0'
10422,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2349319458008,1.16,b'0'
10423,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2278251647949,1.28,b'0'
10424,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2224960327148,1.08,b'0'
10425,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2162780761719,1.29,b'0'
10426,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2100601196289,1.11,b'0'
10427,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.2038421630859,1.23,b'0'
10428,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.1967353820801,1.16,b'0'
10429,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,34.1905174255371,1.15,b'0'
10430,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.62269020080566,1.1,b'0'
10431,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.61824893951416,1.19,b'0'
10432,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.61203098297119,1.13,b'0'
10433,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.72484302520752,1.13,b'0'
10434,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.75326824188232,1.1,b'0'
10435,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.77547550201416,1.24,b'0'
10436,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.80301284790039,1.28,b'0'
10437,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.8261079788208,1.1,b'0'
10438,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.86341667175293,1.29,b'0'
10439,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.89983654022217,1.26,b'0'
10440,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.91671371459961,1.28,b'0'
10441,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,8.99843597412109,1.29,b'0'
10442,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.0377311706543,1.29,b'0'
10443,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.1141242980957,1.1,b'0'
10444,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.1709747314453,1.13,b'0'
10445,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.1780815124512,1.11,b'0'
10446,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.3646240234375,1.18,b'0'
10447,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.3681755065918,1.19,b'0'
10448,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.378833770752,1.2,b'0'
10449,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,32.4410171508789,1.15,b'0'
10450,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.5229530334473,1.02,b'0'
10451,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.5122909545898,1.19,b'0'
10452,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.4998550415039,1.28,b'0'
10453,7.0,7.0,183.0,233.0,10.0,10.0,3.0,10.0,3.0,10.0,0.0,25.0,21.0,90.0,80.0,20.0,10.0,2.0,1.0,0.0,0.0,33.4838676452637,1.21,b'0'
